,gene_expression,expression_level,cell_line,time_point,expression_pattern,western_blot,protein_level,western_blotting,western_blot_analysis,pcr_product,expression_profile,protein_expression,mrna_level,transcription_factor,signaling_pathway,target_gene,growth_factor,stress_response,protein_kinase,rna_binding_protein,climate_change,gene_family,genome_sequence,datum_set,plant_genome,gene_duplication,gene_tree,protein_sequence,material_online,gene_pair,genome_duplication,reference_genome,sequence_similarity,duplication_event,genome_size,species_tree,copy_number,c._jejunus,cell_cycle,cell_death,dna_damage,room_temperature,cell_proliferation,cell_division,s_phase,stress_granule,dna_replication,cell_growth,flow_cytometry,cell_cycle_progression,t_\_t,scale_bar,\_t,error_bar,_,\_usepackage,%_ci,\_u2009,p_value,mm_nacl,stem_cell,t_cell,cell_type,breast_cancer,dna_methylation,cancer_cell,tumor_cell,b_cell,bone_marrow,progenitor_cell,control_group,hh_signaling,amino_acid,plasma_membrane,amino_acid_sequence,sequence_alignment,figure_supplement,crystal_structure,binding_site,b._napus,table_s1,candidate_gene,b._rapa,table_s2,table_s3,linkage_group,animal_model,motor_neuron,mouse_model,zebra_finch,risk_factor,brain_region,a._thaliana,plant_species,land_plant,arabidopsis_thaliana,cell_wall,flowering_plant,p._patens,seed_plant,group
scale_bar,0.0782146924789763,0.1477272077518944,0.13272544091140334,0.2822216621859037,0.1862724734619125,0.31176243946363336,0.1463466938708039,0.2569350281315751,0.2941358788151255,0.20160374654533036,0.11521855078773431,0.16388826923395086,0.11621738220210089,0.06982574239972276,0.09818064730102946,0.07693788004169631,0.09624117867018817,0.10570894444959722,0.09996799824417085,0.1794458115183466,0.07777923796453853,0.11127044400277637,0.10893998944797884,0.0823392247020921,0.08278316987337349,0.1329963736209502,0.19912011827562515,0.1734922579148253,0.1650203073080689,0.1108522122054831,0.09557891247591146,0.03259858683201905,0.10187295277490668,0.07382388518770373,0.14844902160974807,0.17494991725095146,0.06193298750592629,0.122371838045403,0.16684867485644841,0.32239850822711247,0.18727051216070564,0.3133623172240073,0.201749587479468,0.24458753940254563,0.16778249810602003,0.29045752314702467,0.15964109090877737,0.2070549140329252,0.22778611544485877,0.16631463038722566,1.0,1943,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10381155891182176,0.08729721805819625,0.19285419337904913,0.1304983631709434,0.03155796417662877,0.09625850524590246,0.1247663859068905,0.07075468689517848,0.138079046554274,0.13582783380582397,0.16165151319141308,0.1383683643863008,0.21756555853961895,0.2794711045737733,0.1979584489427,0.19585178028859956,0.404564690488152,0.12427152320553726,0.047138728727722304,0.0775105647756918,0.17799290456731107,0.05858222732359674,0.05949634948970277,0.15772751747686234,0.16527787721079454,0.2581971526055784,0.11443795401146276,0.2938222991414372,0.16670897588425174,0.1711868593556,-0.0003896756544479983,0.17306396285120496,0.1313369743209209,0.18090761686717974,0.2015385666268894,0.16856346692559118,0.3112622502495754,0.1461942588767993,0.238693985222534,0.2149578202786774,5
\_t,0.13291647780236518,0.14790398532841226,0.16597637453785644,0.19674389109947218,0.16964085086890807,0.2257939414527527,0.20006323288781885,0.23186741597844307,0.25806517909287563,0.22265229565593211,0.16779159795961954,0.13802478865670276,0.1406211918665988,0.3173274504957857,0.34345527501521744,0.23253548948290692,0.3080478668647356,0.2709683078951686,0.32635373203589524,0.2698868377067568,0.2850115856032018,0.24661355011356373,0.24452237527621798,0.20239929561045095,0.2646630236893331,0.15075450568655774,0.23400838149413483,0.23972157679944114,0.24130050343876489,0.20753277127352013,0.17587302954283843,0.2526759999849817,0.21422731620881413,0.18311518440847813,0.20551419528330328,0.2703963490319736,0.07695992908595718,0.17236766104157256,0.19353403244145145,0.2469026605425518,0.24583481215568279,0.39365427209839465,0.2033182889179137,0.19696359801510013,0.21899214729242228,0.19463645042315303,0.18865407796230654,0.28150788099893925,0.17524451448262823,0.20627005744900512,1.0,1.0,1703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3302314740658967,0.31848159513299223,0.25280077840390247,0.21478071103690038,0.14590306989449192,0.2649622226990892,0.20775147318796214,0.2609888552277702,0.32416287615078626,0.3238500731735865,0.21443920906909691,0.3005937656636428,0.2380266583921144,0.19003186628046181,0.24299387071747677,0.22483231390997416,0.28519888151466544,0.18396102004679296,0.212218169668687,0.30418203946752564,0.20837391250570575,0.20701150719712913,0.23654754697292604,0.2162141672017678,0.22069524318476133,0.20900707592669537,0.34601569688779926,0.17028165976943208,0.31517484563531983,0.1999538567304553,0.31553356442044395,0.19015407992322142,0.220728327636946,0.26750397449523544,0.29490222668721694,0.23952984958266782,0.18991244226718496,0.31306339317139864,0.2578476093077182,0.32521841623148223,5
error_bar,0.24049353236750193,0.35635154252549345,0.25618790724568363,0.5372473494718265,0.20327801542898521,0.36681676902792093,0.3022082270444183,0.32863050314116704,0.379960094739126,0.2027328342974739,0.17414613542187982,0.246922927083361,0.38028890645252433,0.1270561689806135,0.1723283770967057,0.1904412567615168,0.15996564129068377,0.1422869075442399,0.13867508540408754,0.1779763246733769,0.08376985933271522,0.10113187476467789,0.07402148205453704,0.26418196415260775,0.08019900600843004,0.09789965054603011,0.2638011500030298,0.13274457806391438,0.1858786966312782,0.15964067248342284,0.08885250363377908,0.13799592447590947,0.1221341586068355,0.12686259237090824,0.15110260506440643,0.21962206206611085,0.1709437227986452,0.14346390008378673,0.2665136225417454,0.2539105690172143,0.25318831083977267,0.2834690274680437,0.22536037486757407,0.22040048912642735,0.2741845381078408,0.21346064239478987,0.2588905256845975,0.25612096733520207,0.33315401965603286,0.28673715457080007,1.0,1.0,1.0,1321,1.0,1.0,1.0,1.0,1.0,1.0,0.1274764305637772,0.11322023963358845,0.2138817166994877,0.08868381718204726,0.1087778817188822,0.1532894238251961,0.16773727513544834,0.06838650773086805,0.13745848881093378,0.19002559896625876,0.3202132496073943,0.21928154561988955,0.06024398450241859,0.12368520866333547,0.11402719948697371,0.14606787570285185,0.37116626104757433,0.12907984912571863,0.12238010410744513,0.04300127572479645,0.20269693031654168,0.07183986575612694,0.08097122118821709,0.21021586103362305,0.16724747969623854,0.13461836009761236,0.12432807505408675,0.1666677144805103,0.14803142658361707,0.1910713597748656,0.1201885870502475,0.1459203685102098,0.14290394689432134,0.13629376666304904,0.16672549427353456,0.10472616814482931,0.0746490862193028,0.12865890143577813,0.16597284283539054,0.14855417576231178,5
_,0.029915250593213746,0.16152941746140487,0.037143774985086746,0.12865511040443592,0.12736516095655245,0.20395648308618164,0.10282343690833673,0.18579551784498785,0.20501544009513478,0.22732720432968206,0.13944089198026166,0.06359946018207344,0.13042386243305892,0.24403877707099222,0.07928414972808923,0.193686525431902,0.11473013129360295,0.21888389887884774,0.22016186558507242,0.18909577108138337,0.12635811830191906,0.23937946311120323,0.19510235100145862,0.12524579113012743,0.1791821385458825,0.07434333125203252,0.2734576730415139,0.2602940964822489,0.17719369455631495,0.21339541244043486,0.07063079692909727,0.23379592257339102,0.18486861248166722,0.0913376620930208,0.10884564714723889,0.2644299477875007,0.053944587167436095,0.033458276523868014,0.06567233864495202,0.07434702252665948,0.09308816240653671,0.2145655069765947,0.026955340320964277,0.06226152691834405,0.09153523975981342,0.11912538802432832,0.0877806403864624,0.04018198727210659,0.07544042844606164,0.0456416992331858,1.0,1.0,1.0,1.0,1067,1.0,1.0,1.0,1.0,1.0,0.1253480114206413,0.1726158858231221,0.014014663436881195,0.012571496153136255,0.031016709186278645,0.08296087035810161,-0.010520942221752025,0.17929355079283155,0.14205517916819466,0.059057978775704,0.09680794055938233,0.018773361560541393,0.1526508286935443,0.13046593090922876,0.25738734147684317,0.25715094508448316,0.19279213660785438,0.08628339254470807,0.09908163163478964,0.1919048875920243,0.1867546436439863,0.22768880663197635,0.17513590832035342,0.2233138751153867,0.24670614091305598,0.2577796599610254,0.1419444699636142,0.04583940466791354,0.12129027672114098,0.07990008496104767,0.05528780038283051,0.004708004560551472,0.2032496061976981,0.21332791126341555,0.09668317216461222,0.2918198453682877,0.09682224590300609,0.1478909631421764,0.20845513987550052,0.14739834712212668,5
\_usepackage,0.13788603700869928,0.1591113783646055,0.20371193144283486,0.22474819671894006,0.15723175367036804,0.23633693429588476,0.20588568505520963,0.252103015557262,0.2701840072920796,0.3079671116496786,0.167885625088843,0.13573325170270306,0.17493881530879563,0.30137890209756285,0.3022668422929688,0.23815489362629766,0.3298841154877985,0.26952529854567425,0.31131470957402374,0.2830226986225437,0.3570920221007237,0.29937069673772204,0.24779168444546865,0.3053418419396602,0.279678260558817,0.17361651286849628,0.32575512691174796,0.2645168776763012,0.3038899191911359,0.2476990292353463,0.1769613235311875,0.30194975322626283,0.23874576251569685,0.21736772307825902,0.24802999053969732,0.38126086391221836,0.15052864081469816,0.15977750185646902,0.22224450224065162,0.2532548134451393,0.27782630663131563,0.4186061011794126,0.21008076800264067,0.21565361949576387,0.26469294575550906,0.24515610909135022,0.23674248246780488,0.2826791988727372,0.19384066644626108,0.23761482378265408,1.0,1.0,1.0,1.0,1.0,840,1.0,1.0,1.0,1.0,0.2900336935999034,0.3248806273681756,0.27769002674210713,0.24706277182621628,0.17708261758287305,0.2452395293106861,0.21970505196864465,0.26122671153282184,0.3109951271017085,0.3062338941922145,0.2592816768767026,0.2721806830917164,0.25109420804196153,0.19457859367863783,0.27340790539989335,0.2944751852799754,0.3067124188121587,0.20739154107078728,0.2317386978750317,0.3482735767031501,0.2635982667201708,0.25239929417353646,0.25397922683777596,0.2901628621005365,0.31097473452428126,0.33191710042284844,0.3510838871538837,0.2062970596875391,0.2970432686120694,0.20572508122563227,0.38307437879094763,0.2708975585130305,0.1971078316190301,0.3102425040821067,0.29865250872526156,0.2143030482320306,0.2009027137785134,0.29244470825538604,0.24164537440468153,0.3265761007917559,5
%_ci,0.11953846324316819,0.20251155457143857,0.09979925880415129,0.1407822876131769,0.07243989434180698,0.13238674833528577,0.2313391714237003,0.11835151585449441,0.1506768082952456,0.2279093666478401,0.1190946592521648,0.21889419626972229,0.21319863568900294,0.09912383029609537,0.18318648648208175,0.15099384695736673,0.24659821631297635,0.051263615481818875,0.15163221827654788,0.12069678723274088,0.2012196310847358,0.04798599791215284,0.022302310067477446,0.24698639392126528,0.006326799522170287,0.11722351458541568,0.1344027341169603,0.14340599393100917,0.3149774799080595,0.2046555841191285,0.10492424117684583,0.13382529733307172,0.20341219359382068,0.18343770001125215,0.07253300795886859,0.15600246126794512,0.178286136035801,0.15650377889327058,0.014283836990549425,0.08050409588693844,0.0992872069061451,0.1879242219817615,0.12664777049799847,-0.03266222457755301,0.09999052932084881,0.03805153107808327,0.059018824356419884,0.1487094888863802,0.05300489904462578,0.053494986447780085,1.0,1.0,1.0,1.0,1.0,1.0,658,1.0,1.0,1.0,0.16594932344771138,0.20695506826496135,0.03501968199698831,0.3562271384599764,0.17124318960996604,0.14958301077686234,0.21663014505576952,0.09425607344324835,0.1887920951076827,0.20281831290623736,0.34903766296883154,0.1970775121478076,0.13170980067358384,0.015238403344228713,0.12648616156883263,0.09710448181991224,0.17465572681868308,0.022742531913731167,0.0741224417656086,0.194901214136724,0.2507755488080464,0.15532544630600523,0.23272058372969184,0.3199179915898507,0.2901175162949622,0.17940638356050453,0.17242917110828698,0.15068095442213472,0.14360180803960199,0.10030696245420836,0.5049474970193352,0.11485274451745983,0.14096530533328905,0.011244629423962062,0.09036459858909911,0.008173808263514354,0.0835298015412543,0.0535075199745284,0.062370128038279474,0.1256379032805333,5
\_u2009,0.14657881751185836,0.14217899019162203,0.11492653564718233,0.1381716657416294,0.14272261145440213,0.11309481355926768,0.11808864249772288,0.08428688139522789,0.11678635992397937,0.17551100274394638,0.14765761660244742,0.08180716158303328,0.048542056070360357,0.15873870626615355,0.11899619229447939,0.13117111012483285,0.15213900952707882,0.12280474316789572,0.1978831639712407,0.12830475379924128,0.1886402842186176,0.2174765668923206,0.21112503873201877,0.28506280484808794,0.17656417513148107,0.18540937876810604,0.23039972484364588,0.3056182546216519,0.30748548368409845,0.2864840374587741,0.18825099910941714,0.22740097023176992,0.3283419114246741,0.19788420203198354,0.29179661447034133,0.20971954082389124,0.10017104779911871,0.09096801806412025,0.08934654238298126,0.11635579328160699,0.06658478695224798,0.21029386981646261,0.08799942323302945,0.11947078662764925,0.10004078717867194,0.13778104979328262,0.09385875113013793,0.14402577456308494,0.1662763237409804,0.056442905674868475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,554,1.0,1.0,0.14485120924372535,0.14028485391921758,0.031340854621516714,0.17518971605423161,0.10695183485079908,0.09018977626040765,0.11187516705718725,0.15250658771148592,0.19240159882752145,0.12581007225819477,0.157915037256367,0.04865550075963879,0.29769492213844284,0.06866262828181821,0.29832560568479694,0.24234358605169415,0.2077459060814245,0.14058492032571285,0.09580224151313643,0.3355397135838575,0.31955582828116835,0.17157149741667552,0.29876680143428413,0.3779937128331826,0.3901309652383958,0.2701577758905064,0.08360745296655303,0.052581748827273796,0.11173996697749591,0.10832232825849399,0.19401586498810838,0.08352192844460178,0.15376830043555254,0.1954384742075665,0.15261598347679892,0.15050920488341663,0.19528074046133465,0.16243349794668516,0.10792223940275911,0.19314019839207125,5
p_value,0.2133262930924323,0.3795770831580848,0.2858520854672545,0.37607096298161924,0.21543916303585844,0.27031072316043414,0.23969576010013133,0.2775545531229021,0.2861962530253795,0.1932785537044776,0.2672780891048383,0.25511751005355887,0.3243415750443063,0.1732616189031475,0.20170507593139614,0.2605956246211544,0.22592328594060385,0.17368937510661445,0.10505663678257701,0.15817786007211135,0.13338666519265505,0.3104390036962163,0.15935977640674065,0.40421209903791305,0.14313110595265088,0.1702446343006937,0.31927983188040004,0.26892083028404934,0.27594899417834984,0.36787332410720075,0.16206442959125494,0.2693019762240218,0.3195124393895329,0.20194340599579644,0.2370925670508804,0.33904259475276277,0.2748774373740535,0.18116182448661078,0.14023430628540975,0.16988038984168743,0.12883321056482502,0.19549159923189097,0.1673903116827034,0.08575896234604913,0.10388801558465402,0.19831270081126817,0.11363099416790404,0.1866967473062915,0.17850407658557585,0.13889675978000313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,531,1.0,0.14059611851991866,0.08261318981095625,0.17442081318154984,0.3248568083911384,0.13335498894242742,0.2135215464992059,0.2530443013539373,0.0725676390033618,0.17573568062853867,0.13201194789780468,0.459960978113706,0.2541189158517756,0.13724700617896407,0.1331678849760627,0.21099950106641613,0.26047224195704727,0.18596570258098824,0.01761293925269474,0.1441709214637806,0.14364420261368194,0.2776816121329776,0.2579004123935516,0.20458717340278454,0.3550940503651299,0.3614090504674869,0.31337504012591255,0.1555175028858077,0.09591235128782287,0.22150771631553126,0.08936337018150503,0.33420063685198176,0.13242291880888749,0.1851834539293889,0.19344659664670394,0.13331744564602876,0.12897977090425877,0.06353763203799132,0.04714701534187764,0.11270651206071472,0.10965206958765505,5
mm_nacl,0.0787389431540646,0.13474735309000285,0.1192217794236413,0.2027577195203637,0.10463413516338564,0.3195012628382994,0.1726820355577227,0.34168987962909747,0.31411777133428975,0.2923682714144922,0.10873162226161302,0.16791109676052135,0.1258456308670954,0.1384377200403634,0.2099957900283815,0.06583780804984915,0.23749343955021884,0.25097498955128245,0.2207357876519606,0.26482976979897255,0.21736392673555735,0.128651213804501,0.12590088935490562,0.09132400859757198,0.16004399300486633,0.05452220385968318,0.12132133591736602,0.20101041097411237,0.22740570407565286,0.1792212955597814,0.10358673295149065,0.07618751711350201,0.07233372520182527,0.07900168795046038,0.11725146873640524,0.16236411799622458,0.10804219461885908,0.07166781429012536,0.15404035621989937,0.27545030688780947,0.2235313266565619,0.5308960536941726,0.14521057519475034,0.10803038257948319,0.16396338747720357,0.2603311643829528,0.14357252560189337,0.22659739887992308,0.2258253966903508,0.20044527512797727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,530,0.10663958521962491,0.13125948464926487,0.05361417488741029,0.1478806796154635,0.08838982328493385,0.1602255352619569,0.10860203757599944,0.07864861255376926,0.16603525155658988,0.07667294414968347,0.15027186110956314,0.16616571502691269,0.2350355711721256,0.16933488105905514,0.20631184598908864,0.13466048986841872,0.2863906227719525,0.18853724413811368,0.17596702536669867,0.20020343007169555,0.3074693391104573,0.13980332123364117,0.22950142841843146,0.2560011778329001,0.2656108797047009,0.17559832091150174,0.09744376580428112,0.11505362897959413,0.06525476119171605,0.17348249613603195,0.09599436641810555,0.020534567421819805,0.2489467030656316,0.21097885079222223,0.10384978712302317,0.27568353750373215,0.20748567350444194,0.15006954371308465,0.17185387136772146,0.1270054678505162,5
stem_cell,0.3754726012638438,0.3137233516952438,0.5321253175129076,0.16003427322627273,0.3884965350385528,0.1515587833326472,0.25083206809683645,0.18399683305966014,0.2531966689398035,0.2847012608495905,0.39636485949009775,0.3531957418320613,0.22824009614592228,0.4579453120063033,0.46649772569066394,0.3623943935831264,0.46997115656510013,0.31604416720452144,0.31265076008323517,0.3266192489829986,0.29313196287638266,0.2456322854174406,0.19303902095046496,0.09068397632878741,0.17901976801461741,0.27287532119600677,0.20010332593674585,0.214519503055499,0.19562523732188342,0.19137373422792192,0.25825738633548023,0.23011418395524427,0.26527178700805876,0.26848515274907386,0.17444289970111998,0.18067525099753182,0.1536798476368563,0.2551087938503692,0.5224994659025943,0.45853578942048295,0.3177763767361372,0.2031733815992178,0.5413043688936123,0.4954596147946824,0.3489403101390135,0.285800729986993,0.40519927317033405,0.4330870206079067,0.30686148195703367,0.48759085207269204,0.3035423755679873,0.10381155891182176,0.3302314740658967,0.1274764305637772,0.1253480114206413,0.2900336935999034,0.16594932344771138,0.14485120924372535,0.14059611851991866,0.10663958521962491,1973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14184411760856733,0.2501055940947185,0.1773626687768315,0.1145837264636195,0.261467068712502,0.13329654119251344,0.31776082072603584,0.14632730662977786,0.13182225743978163,0.22493423342611268,0.06548573926885827,0.13785319013946049,0.14305652857459095,0.18104573576137634,0.4638610907825297,0.3448093644847645,0.4620518352962042,0.23255899205245315,0.340397831430122,0.29130201496376124,0.12492564426106947,0.14968979619175138,0.24762933956881847,0.16155927631803138,0.297684655392307,0.30711506726169513,0.23322984670261906,0.30892326403131787,6
t_cell,0.3807485858716205,0.28151057450762706,0.40799302559559497,0.18645298698461682,0.2889050864084167,0.23993531602022705,0.3078576629922085,0.26803805242049983,0.3151508078424935,0.24195836336077484,0.2809136950823393,0.35142616295239004,0.18422635001123294,0.37334640978800115,0.39813512943074225,0.280884181032518,0.31588141052831453,0.25544957944287067,0.324319834786917,0.25000456720288344,0.19454759904680083,0.22688739220049073,0.12188138612709856,0.09977868778511662,0.17633504296794583,0.298689837261241,0.13222535331634594,0.2106706631816732,0.20528912099797075,0.15105829018001982,0.21044704560221184,0.19322634131591482,0.20825702565301932,0.2574151515399499,0.13103311663359812,0.1481616368796284,0.19615617196002794,0.3771316722031769,0.3749691796141012,0.37381531075608804,0.24495382845016592,0.2191567529621189,0.46278084723937163,0.3655670231581609,0.37263772956566193,0.2802759229698729,0.37540979902140115,0.38453736095936486,0.37668970776266,0.39261076876185635,0.3220101066227098,0.08729721805819625,0.31848159513299223,0.11322023963358845,0.1726158858231221,0.3248806273681756,0.20695506826496135,0.14028485391921758,0.08261318981095625,0.13125948464926487,1.0,1612,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1855088372479953,0.29907343531557806,0.19007615821332324,0.17574104357761183,0.330942418725547,0.20356255376016627,0.2964884487001753,0.09306229289095694,0.12574356658888317,0.120432664940687,0.03427329670626117,0.14775520460224545,0.15572733997675706,0.06829804160252526,0.33854131103894197,0.2503790450420619,0.37439844165070185,0.19540651178359084,0.2621138024136762,0.2811499085530811,0.048292093687249335,0.12647695140539433,0.1836090614368907,0.04379380341336271,0.26910684264713747,0.1994542152071015,0.22581694340169586,0.1885053949918697,6
cell_type,0.5207229793320284,0.457263162840229,0.633258255194908,0.36954523959147506,0.5489124901741175,0.25986601651581054,0.36985903528781927,0.2673691947388317,0.3139422409992637,0.2564845344162063,0.5648986805027569,0.41593775731487237,0.31783526886284796,0.5183399047563941,0.5649705588450258,0.4368285021058141,0.4610735983374331,0.4154719138795149,0.42150282884610935,0.4383818159759564,0.2772880770739429,0.3519768482173329,0.1863296796803029,0.22358271519353715,0.2079710071189735,0.33832258680989236,0.25768868273199086,0.2380893004484676,0.2929524073672533,0.18973514743182437,0.23555782153805607,0.24585476282981472,0.26948566359126447,0.24575864420378907,0.17694082160143854,0.23969503869498712,0.2773259921414445,0.3995201835845173,0.6017327944864737,0.47965966431137486,0.3066699799934491,0.2701787009884336,0.5292481730980789,0.5643063645429929,0.336760640645311,0.3960556032310586,0.4165916170033965,0.49148401733003017,0.2809233087845959,0.5271254165684182,0.21149592002034817,0.19285419337904913,0.25280077840390247,0.2138817166994877,0.014014663436881195,0.27769002674210713,0.03501968199698831,0.031340854621516714,0.17442081318154984,0.05361417488741029,1.0,1.0,1581,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21177308615362248,0.38650764938010707,0.2680065546890978,0.25748560666013437,0.3330629879031239,0.21624780493724916,0.34329854926089143,0.09422251176719097,0.25316868948774307,0.22640052213632375,0.011748072034340862,0.2617741509031958,0.268405594339444,0.14148400168050707,0.44374650358330586,0.4465598714562153,0.42598346241855645,0.22480849532493286,0.33309117441581393,0.47960456211460145,0.10811934651937913,0.31723499800041655,0.3732093776756659,0.13029439208436983,0.3810894439778461,0.34922099126619727,0.3201693283913877,0.34687395810337485,6
breast_cancer,0.4552115693113313,0.4546802020291391,0.6357635715505605,0.1499851296748372,0.40811227894912133,0.3203351041443935,0.46131935774508626,0.3561102560309083,0.3671689497096215,0.22097341112402252,0.45123459042734587,0.5847999106082904,0.36560279923381067,0.44237570081702976,0.5483324791688344,0.5071773010801606,0.4498957067032333,0.2686724540449443,0.3895403413705913,0.38897659150562125,0.2826912866319956,0.34833609833431534,0.3009343790574926,0.2683427727654282,0.29580317549256024,0.2615805284009706,0.1835092505539836,0.308148451139112,0.23450686458043155,0.1920164348776703,0.3096432473617753,0.24086147966088678,0.2009171739062552,0.27668078632096893,0.2707250421703137,0.17922204759465077,0.37061487305617397,0.19489961679914503,0.4532925054604521,0.39263063507111473,0.3406318240004885,0.17056471233819298,0.5449406716681411,0.3043823285486186,0.3678933413116342,0.2875587456888963,0.3766206127604558,0.4526767851932845,0.2600864893661443,0.49894206158743426,0.22683432536701964,0.1304983631709434,0.21478071103690038,0.08868381718204726,0.012571496153136255,0.24706277182621628,0.3562271384599764,0.17518971605423161,0.3248568083911384,0.1478806796154635,1.0,1.0,1.0,1417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12778837271761245,0.2906061859487592,0.185771056622737,0.16658154580134915,0.1898824085162799,0.22592446631250349,0.366189418092866,0.17374089674005908,0.2539992402585122,0.37390165847650747,0.10984721827799664,0.27995003989727885,0.20657602427679722,0.2509574868662682,0.40359539667844835,0.2186663946931675,0.4603022171951141,0.13997084955963104,0.5476425871140677,0.283434094661378,0.16046274582838835,0.28163765020849746,0.3384311234750867,0.17057176849785358,0.2625271165016595,0.2932611892742138,0.19526173071246244,0.3205100746840395,6
dna_methylation,0.7010706032254748,0.39196622195106345,0.4702000982754582,0.18874975679359046,0.4596838049971257,0.09378934804902969,0.3572669464991248,0.10890084684634302,0.20118131138537076,0.20712376665294088,0.46164801031387837,0.47039271100945673,0.2687962450534167,0.3784834460236939,0.36728394663471436,0.4315707102430816,0.20553386318226935,0.3168020941661584,0.20681055115650226,0.35996859034313344,0.21790738191212966,0.27648390720418403,0.3543477804007397,0.24870803455569856,0.3065799404346593,0.4277110709891033,0.1789523539926645,0.25374762192105915,0.20370693996389289,0.2952609442957112,0.46857934237287235,0.363748524563105,0.21563047888827175,0.3925230891999517,0.314829848217283,0.10675631157491265,0.4506627470166483,0.23555269973717338,0.3603694704920667,0.3084370956513213,0.38544902531364456,0.0929654151949005,0.4311570812353497,0.3895876735193972,0.37118479477335947,0.26140591138696906,0.5405979586613244,0.32061507843807047,0.13724237441786233,0.43568136282387004,0.1434116603099847,0.03155796417662877,0.14590306989449192,0.1087778817188822,0.031016709186278645,0.17708261758287305,0.17124318960996604,0.10695183485079908,0.13335498894242742,0.08838982328493385,1.0,1.0,1.0,1.0,1374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005117982935851251,0.09745449466755562,0.08760471860074753,0.1482331885535424,0.1839318942263834,0.2425458819038992,0.34964163449668967,0.2797302051528462,0.268565934622231,0.36921207713304727,0.2832081141932441,0.22846761502948276,0.23221766500027385,0.20234967516042335,0.28026677220351837,0.19976175623291514,0.2871219456317692,0.1598740949483578,0.29776825402875856,0.37825783801093693,0.22555249775442293,0.21089049034325763,0.2240757486833839,0.22649408467192353,0.19518822634085264,0.25956538971412835,0.0945170343297482,0.26781093056288413,6
cancer_cell,0.5111739604801713,0.48354132684715545,0.7391044563641251,0.17770175471394745,0.43048782508678385,0.3513181012029306,0.5062821810168701,0.40162517003981424,0.42274726067371554,0.2307875429256533,0.46755817649377307,0.5780664668180076,0.3418426852340666,0.49328556131093054,0.6350490780890578,0.5272726049122782,0.45999208012933035,0.4135438698509081,0.4222675705459247,0.4068541690430921,0.2991530643778957,0.3360163387906152,0.2846718539797181,0.20277368223090778,0.3058204304608182,0.30760576027615893,0.21274864890754971,0.30607100713826274,0.3031093302432741,0.19763667506485755,0.31802990610823006,0.27522782198567464,0.26841166231561453,0.2893700695851111,0.2707022492695893,0.1822296097786017,0.3263497551120648,0.39779187865789134,0.5934755540342349,0.6162136308458315,0.47587019738317604,0.2513251108491601,0.6737174690698822,0.5015604969385755,0.46391749354347345,0.3822838557152268,0.5019942624588121,0.6457938738190807,0.3072347249136609,0.6218289734803341,0.25416255460493553,0.09625850524590246,0.2649622226990892,0.1532894238251961,0.08296087035810161,0.2452395293106861,0.14958301077686234,0.09018977626040765,0.2135215464992059,0.1602255352619569,1.0,1.0,1.0,1.0,1.0,1335,1.0,1.0,1.0,1.0,1.0,1.0,0.1811598701566463,0.3794033256626579,0.20978681126736087,0.2036146945019522,0.2617037693928299,0.2348106070254533,0.4066931000178966,0.15135714120399268,0.21943814535580267,0.27074348436739054,0.055347715087115605,0.27798010044596305,0.2372925859601393,0.14296163359349318,0.3744869469222134,0.25647413360760973,0.4109936132148847,0.1216596435013436,0.2912713179668302,0.21767021761677338,0.13151610927525753,0.2548156468583383,0.3075005874775125,0.15300553261880342,0.35578495787363706,0.30085476715820625,0.24916277835741643,0.2786476252714634,6
